,subject,session,desc,hemi,task,direction,run,space,suffix,datatype,extension,contrast,megabytes,dataset,path
63,01,00,,,ArchiSocial,pa,,MNI305,audio,,.nii.gz,mechanistic_audio,2.896054267883301,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-mechanistic_audio.nii.gz
64,01,00,,,ArchiSocial,pa,,MNI305,video,,.json,mechanistic_video,0.0005388259887695312,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-mechanistic_video.json
65,01,00,,,ArchiSocial,pa,,MNI305,video,,.nii.gz,mechanistic_video,2.8998870849609375,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-mechanistic_video.nii.gz
66,01,00,,,ArchiSocial,pa,,MNI305,sound,,.json,non_speech_sound,0.0004949569702148438,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-non_speech_sound.json
67,01,00,,,ArchiSocial,pa,,MNI305,sound,,.nii.gz,non_speech_sound,2.8943891525268555,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-non_speech_sound.nii.gz
68,01,00,,,ArchiSocial,pa,,MNI305,speech,,.json,speech-non_speech,0.000492095947265625,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-speech-non_speech.json
69,01,00,,,ArchiSocial,pa,,MNI305,speech,,.nii.gz,speech-non_speech,2.889463424682617,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-speech-non_speech.nii.gz
70,01,00,,,ArchiSocial,pa,,MNI305,sound,,.json,speech_sound,0.0004892349243164062,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-speech_sound.json
71,01,00,,,ArchiSocial,pa,,MNI305,sound,,.nii.gz,speech_sound,2.8949766159057617,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-speech_sound.nii.gz
72,01,00,,,ArchiSocial,pa,,MNI305,,,.json,triangle_mental-random,0.0005207061767578125,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-triangle_mental-random.json
